01,01026,30,こむぎ [パン類] 角形食パン 食パン,0,1051,248,39.2,7.4,8.9,3.7,0,4.1,48.2,44.2,44.1,4.2,0,46.4,null,1.4,470,86,22,18,67,0.5,0.5,0.09,0.25,1,22,1,15,0,0,4,0,4,0,0,0.4,0.1,0.3,0.1,0,0.07,0.05,1.1,2.6,0.03,null,30,0.42,2.3,0,null,1.2
01,01174,31,こむぎ [パン類] 角形食パン 焼き,0,1139,269,33.6,8.3,9.7,4.0,null,4.5,52.1,47.8,47.9,4.6,null,50.6,null,1.6,520,93,26,20,77,0.5,0.6,0.10,0.28,1,25,1,17,null,null,null,null,null,null,null,0.4,0.1,0.3,0.1,null,0.07,0.05,1.2,2.9,0.03,null,30,0.45,2.2,0,null,1.3
01,01175,32,こむぎ [パン類] 角形食パン 耳を除いたもの,45,956,226,44.2,6.9,8.2,3.4,null,3.7,43.9,40.2,40.4,3.8,null,42.6,null,1.3,440,78,20,16,61,0.4,0.4,0.08,0.23,1,20,1,12,null,1,4,null,5,null,null,0.3,null,0.3,0.1,null,0.06,0.05,1.1,2.5,0.04,null,17,0.30,2.2,0,null,1.1
01,01176,33,こむぎ [パン類] 角形食パン 耳,55,1152,273,33.5,null,9.7,null,null,4.5,null,null,46.1,4.7,null,50.8,null,1.5,510,92,23,18,73,0.5,0.6,0.10,0.27,1,22,1,14,null,1,6,null,7,1,null,0.4,0.1,0.3,0.1,null,0.06,0.06,1.1,2.7,0.05,null,27,0.37,2.2,null,null,1.3
01,01206,34,こむぎ [パン類] 食パン リーンタイプ,0,1043,246,39.2,7.2,7.8,3.3,null,3.5,49.0,44.7,46.8,1.8,null,47.9,null,1.6,490,76,18,16,51,0.6,0.6,0.10,0.21,1,24,1,16,0,0,0,0,0,0,null,0.4,0.1,0.3,0.1,0,0.08,0.06,0.8,2.1,0.05,null,34,0.54,2.4,0,null,1.3
01,01207,35,こむぎ [パン類] 食パン リッチタイプ,0,1080,255,39.2,7.4,8.0,3.5,null,3.7,48.5,44.1,45.1,2.0,null,47.5,0,1.6,520,67,12,16,46,0.6,0.6,0.10,0.21,0,25,1,17,0,0,0,0,0,0,0.3,0.4,0.1,0.3,0.1,0,0.10,0.05,0.6,1.9,0.04,0,28,0.54,2.5,0,null,1.3
01,01205,36,こむぎ [パン類] 山形食パン 食パン,0,1078,255,39.2,7.2,7.8,5.3,32,5.9,46.6,42.7,45.1,1.7,null,45.6,null,1.5,440,88,25,15,62,0.6,0.7,0.09,0.18,3,23,1,15,39,0,10,1,10,28,0.1,0.3,0.1,null,0,2,0.09,0.09,0.8,2.1,0.05,0.1,42,0.51,2.8,0,null,1.1
01,01028,37,こむぎ [パン類] コッペパン,0,1097,259,37.0,7.3,8.5,3.6,null,3.8,49.6,45.3,48.5,2.0,0,49.1,null,1.6,520,95,37,24,75,1.0,0.7,0.12,0.39,null,null,null,null,0,null,null,null,0,0,0,0.4,0.1,0.8,0.2,null,0.08,0.08,0.7,2.2,0.04,null,45,0.63,null,0,null,1.3
01,01030,38,こむぎ [パン類] 乾パン,0,1639,386,5.5,8.7,9.5,4.0,null,4.4,82.2,74.9,76.8,3.1,0,78.8,null,1.8,490,160,30,27,95,1.2,0.6,0.18,0.82,null,null,null,null,0,null,null,null,0,0,0,1.1,0.3,0.7,0.1,null,0.14,0.06,0.9,2.8,0.06,0,20,0.41,null,0,null,1.2
01,01031,39,こむぎ [パン類] フランスパン,0,1231,289,30.0,8.6,9.4,1.1,0,1.3,63.9,58.2,55.8,2.7,null,57.5,null,1.8,620,110,16,22,72,0.9,0.8,0.14,0.39,null,29,1,20,0,0,0,0,0,0,0,0.1,0.1,0.1,null,0,0.08,0.05,1.1,2.9,0.04,0,33,0.45,1.9,0,null,1.6
